date,coast_mean,coast_daily,coast_max,coast_min,coast_std,coast_range,coast_load_factor,coast_peak_ratio,north_mean,north_daily,north_max,north_min,north_std,north_range,north_load_factor,north_peak_ratio,scent_mean,scent_daily,scent_max,scent_min,scent_std,scent_range,scent_load_factor,scent_peak_ratio,ercot_mean,ercot_daily,ercot_max,ercot_min,ercot_std,ercot_range,ercot_load_factor,ercot_peak_ratio
2021-11-06,10557.225833333332,253373.41999999998,11122.4,9751.65,476.0571296545483,1370.75,0.9491859520726941,1.0535343446838268,659.1841666666667,15820.42,744.54,610.84,38.43512771871095,133.69999999999993,0.8853576257375919,1.1294870806211212,5660.362499999999,135848.69999999998,6423.75,5176.83,349.7399107939697,1246.92,0.8811617046117921,1.1348654790218826,36781.487499999996,882755.6999999998,39899.72,34030.15,1760.389902061596,5869.57,0.9218482610905538,1.0847772265871523
2021-11-07,10510.4248,262760.62,11486.67,9565.63,673.9931951197033,1921.0400000000009,0.9150105992424262,1.0928835150411809,638.3972,15959.93,702.88,583.15,37.85692621788868,119.73000000000002,0.9082591623036649,1.1010073352452048,5513.9424,137848.56,6410.67,4816.04,480.48510037842664,1594.63,0.8601195194886025,1.1626291199559866,36369.5892,909239.7300000001,40445.35,32503.67,2586.169644833391,7941.68,0.89922795080275,1.1120650766107636
2021-11-08,11399.762500000003,273594.30000000005,12699.65,9507.86,1119.186988049613,3191.789999999999,0.8976438327040511,1.1140275948731386,656.4183333333334,15754.04,729.05,550.53,60.179213778633674,178.51999999999998,0.900374917129598,1.110648443192984,5889.98125,141359.55,6997.04,4580.61,776.517124558855,2416.4300000000003,0.8417818463235882,1.187956243493984,38594.35624999999,926264.5499999998,43512.61,31604.76,4083.201549735647,11907.850000000002,0.8869694612665153,1.1274345326073423
2021-11-09,11426.919166666668,274246.06000000006,12544.16,9689.81,1044.8963125797475,2854.3500000000004,0.9109353808199727,1.0977727082022617,657.4979166666666,15779.949999999999,745.2,547.04,67.62749132141114,198.16000000000008,0.8823106772231166,1.1333876216337824,5884.579583333335,141229.91000000003,7028.44,4620.69,774.2623393998073,2407.75,0.8372525885307885,1.194382691315175,38499.29708333333,923983.13,43529.97,31796.34,4020.3591770955413,11733.630000000001,0.8844319691314588,1.1306692147074158
2021-11-10,11912.602083333333,285902.45,13703.17,9705.56,1393.6900890113677,3997.6100000000006,0.8693318468159801,1.1503087154377307,667.6408333333335,16023.380000000003,739.78,559.13,65.85477024857617,180.64999999999998,0.9024856488866062,1.1080508606798314,6230.02,149520.48,7535.24,4713.63,962.243163220824,2821.6099999999997,0.826784548335554,1.2095049454094848,39954.13916666667,958899.34,45442.76,32143.12,4799.595997545154,13299.640000000003,0.8792190255756179,1.1373730218648392
2021-11-11,11678.4775,280283.46,13253.2,10063.63,1099.8872025062192,3189.5700000000015,0.8811817146047747,1.1348397083438315,674.8837500000001,16197.210000000001,734.86,572.08,56.14556537619905,162.77999999999997,0.9183841139808944,1.0888690089219069,5940.050416666668,142561.21000000002,6831.83,4858.14,668.969662875414,1973.6899999999996,0.8694669534614691,1.1501299687341315,38797.612083333326,931142.6899999998,43037.78,32495.06,3711.5008352475556,10542.719999999998,0.9014780056809001,1.1092894043983743
2021-11-12,11376.068749999999,273025.64999999997,13045.8,9554.33,1166.0246907718865,3491.4699999999993,0.8720100530438915,1.1467757699688657,696.8316666666666,16723.96,751.53,626.01,39.250364791067646,125.51999999999998,0.9272173654633437,1.0784957629652308,5812.42125,139498.11000000002,6581.5,4685.3,648.0041638776075,1896.1999999999998,0.8831453695965966,1.1323164163299415,38859.324166666665,932623.78,42447.89,33004.79,3346.2476716633396,9443.099999999999,0.9154595002641277,1.0923476130964622
2021-11-13,10671.892916666668,256125.43000000002,11330.86,9506.78,667.203941036473,1824.08,0.9418431537117806,1.0617479099986284,691.4275000000001,16594.260000000002,774.08,639.56,38.985018220493046,134.5200000000001,0.8932248604795371,1.1195389249053587,5485.505833333333,131652.13999999998,6091.14,4725.98,428.3680680657765,1365.1600000000008,0.9005712942623766,1.1104062569738709,37384.775,897234.6000000001,39842.07,33863.85,2009.388152682087,5978.220000000001,0.9383241131798624,1.0657298325320936
2021-11-14,10708.700416666663,257008.8099999999,11781.74,9693.98,734.2420683853353,2087.76,0.9089235050736701,1.1002025961678126,653.0816666666667,15673.960000000001,702.99,606.67,31.331124636924425,96.32000000000005,0.9290056283399005,1.0764197433194929,5661.125833333333,135867.02,6822.66,4762.73,669.9736652768471,2059.9300000000003,0.8297534734741776,1.2051772387441781,36950.28458333334,886806.8300000002,41469.33,32875.83,2759.0569199259235,8593.5,0.8910268042269633,1.1223006931509536
2021-11-15,11779.239583333334,282701.75,13711.34,9502.39,1464.7550463665725,4208.950000000001,0.8590874111015652,1.1640259036245795,687.6720833333334,16504.13,756.79,595.71,55.15944965983037,161.07999999999993,0.9086696221320755,1.1005099935591878,6096.014166666665,146304.33999999997,7392.14,4580.37,961.9852576874403,2811.7700000000004,0.8246616225702793,1.2126185730375467,39824.684166666666,955792.4199999999,45378.67,31984.12,4734.964469347356,13394.55,0.8776080076094488,1.1394608883799267
2021-11-16,12329.917083333334,295918.01,14230.21,10010.72,1486.3543847264252,4219.49,0.8664606554178284,1.1541204943896453,690.6704166666667,16576.09,786.08,556.03,78.6125272392974,230.05000000000007,0.878626115238483,1.1381405385709176,6289.109166666668,150938.62000000002,7562.63,4805.12,953.6698837370831,2757.51,0.8316034457148728,1.2024962199866407,41082.29749999999,985975.1399999999,47455.96,32718.61,5238.503493473361,14737.349999999999,0.865693107883604,1.1551437696492024
2021-11-17,12666.532916666669,303996.79000000004,14857.42,10245.45,1642.2002665180614,4611.969999999999,0.8525391970252352,1.1729665961275444,696.6195833333331,16718.869999999995,768.47,592.66,59.8503061253416,175.81000000000006,0.9065019888002565,1.1031415400681988,6434.040416666668,154416.97000000003,7871.92,4822.67,1056.6847606402696,3049.25,0.8173406763110738,1.22348003590538,41869.84583333333,1.0048763e6,48965.93,33524.08,5440.1120617749075,15441.849999999999,0.8550811928484424,1.1694795866914167
2021-11-18,11452.72125,274865.31,12421.33,10171.0,728.8570974585904,2250.33,0.9220205283975227,1.0845745503497695,724.9516666666667,17398.84,798.61,632.53,56.73927185833893,166.08000000000004,0.9077668281973262,1.1016044747810774,5776.972916666667,138647.35,6654.87,4700.06,584.0492859747752,1954.8099999999995,0.8680820086142429,1.1519648951097876,38985.70916666666,935657.0199999999,42377.03,33641.88,2822.1277451441338,8735.150000000001,0.9199726636497806,1.086988819898984
2021-11-19,11171.790416666669,268122.97000000003,11903.86,9723.78,784.9898845123897,2180.08,0.9385014958733274,1.0655284028817076,758.4241666666667,18202.18,886.94,691.29,56.05183423416663,195.6500000000001,0.8551019986320006,1.1694511316776344,5908.037916666667,141792.91,6595.21,5031.64,486.96540513656487,1563.5699999999997,0.895807399107332,1.11631138679642,39664.035833333335,951936.8600000001,43876.51,35114.27,2600.9647304980763,8762.240000000005,0.9039924969723739,1.1062038715466906
2021-11-20,11044.643333333333,265071.44,11927.69,9885.36,735.7847843402759,2042.33,0.9259666652414116,1.0799524837530592,676.96375,16247.130000000001,741.74,597.47,32.081174869045256,144.26999999999998,0.9126698708442311,1.0956864381586164,5688.115416666665,136514.76999999996,6290.17,5030.03,389.1276536045966,1260.1400000000003,0.9042864368795541,1.1058442980199144,37923.79333333333,910171.0399999999,40679.58,34512.71,1987.533141870063,6166.870000000003,0.9322562655104435,1.0726664298174113
2021-11-21,11340.237083333333,272165.69,12992.42,9619.77,1281.7268139251053,3372.6499999999996,0.8728348593513243,1.1456920966048292,641.7499999999999,15401.999999999996,712.93,553.14,53.92926026790538,159.78999999999996,0.9001585008345839,1.1109154655239581,5687.327083333334,136495.85,6711.03,4657.28,711.9445886076,2053.75,0.8474596423102465,1.1799971940538851,37693.45291666667,904642.87,42504.0,31969.22,3966.998926455591,10534.779999999999,0.8868213089748417,1.1276228817234806
2021-11-22,11186.692083333333,268480.61,12395.96,9574.04,986.5359778316957,2821.9199999999983,0.9024466102934613,1.1080987934286948,711.8516666666666,17084.44,815.89,634.41,51.24885819866298,181.48000000000002,0.8724848529417771,1.1461517029530965,5764.972916666667,138359.35,6622.68,4596.93,635.6471545186408,2025.75,0.8704894267376148,1.1487790308352852,38620.944166666675,926902.6600000001,42180.54,32887.92,3095.4584352675197,9292.620000000003,0.9156104726650411,1.0921674990122476
2021-11-23,11429.196666666665,274300.72,12247.46,9869.0,885.4606826744588,2378.459999999999,0.9331891401700161,1.0715941248714185,710.0020833333333,17040.05,790.36,634.63,45.746730933731094,155.73000000000002,0.8983274499384246,1.1131798322188022,6058.485000000001,145403.64,6959.66,5267.38,500.89788336198984,1692.2799999999997,0.8705145078926271,1.1487459323576767,39664.34249999999,951944.2199999999,43076.88,34715.55,2771.7415663069096,8361.329999999994,0.9207803002445858,1.086035398166502
2021-11-24,11591.29125,278190.99,12613.9,9795.99,1047.0150611944105,2817.91,0.9189300097511476,1.0882221598909438,695.87875,16701.09,748.1,618.54,45.073129690633834,129.56000000000006,0.9301948268948,1.0750436049383605,5991.1125,143786.7,6960.19,4764.44,722.2739897997881,2195.75,0.8607685278706473,1.1617525125759196,39513.73458333333,948329.63,43749.93,33383.15,3521.800945278571,10366.779999999999,0.9031725212665102,1.107208176127535
2021-11-25,10932.237916666665,262373.70999999996,12345.24,10151.87,694.3736560193884,2193.369999999999,0.8855427611505864,1.1292509451499544,675.4270833333333,16210.249999999998,771.9,589.99,56.43134447228132,181.90999999999997,0.8750188927754026,1.1428324671118584,5584.702916666666,134032.87,6282.49,4867.92,423.84252748929583,1414.5699999999997,0.8889314454406877,1.1249461419426445,37395.614166666666,897494.74,42485.48,33394.53,2667.8445024448783,9090.950000000004,0.880197520815739,1.1361086305642305
2021-11-26,10851.730833333333,260441.53999999998,11702.72,9629.28,680.8021778621776,2073.4399999999987,0.9272827883887963,1.0784196714548684,719.7150000000001,17273.160000000003,832.1,635.76,54.337761231506164,196.34000000000003,0.8649381084004328,1.1561520879792693,5895.687916666666,141496.50999999998,6560.12,5036.78,476.74417423748775,1523.3400000000001,0.8987164741905127,1.1126979739641636,38851.0225,932424.54,41676.34,34666.75,2350.807723273466,7009.5899999999965,0.9322081185631944,1.0727218311950477
2021-11-27,10988.170833333332,263716.1,11815.01,9984.56,616.8134920697466,1830.4500000000007,0.9300179037794578,1.0752481171987605,910.8183333333333,21859.64,974.46,845.17,44.01004921474253,129.29000000000008,0.9346903242137524,1.069873062868373,6021.960833333334,144527.06000000003,6655.18,5188.14,488.260905779194,1467.04,0.9048531870412723,1.1051516581047174,39047.49416666668,937139.8600000002,42036.26,35284.43,2291.8684694862745,6751.830000000002,0.9289002914785158,1.0765418088181626
2021-11-28,10758.971666666666,258215.32,11839.03,9710.02,708.6257226102703,2129.01,0.9087713830158946,1.1003867624895378,872.80625,20947.35,945.55,798.67,49.62070437546601,146.88,0.9230672624398498,1.0833446712830024,5843.722083333334,140249.33000000002,6585.18,5340.01,363.9368794170479,1245.17,0.8874050646046628,1.1268811052430696,37355.12500000001,896523.0000000001,41245.95,33917.85,2208.7861673503526,7328.0999999999985,0.9056677079810262,1.104157729361098
2021-11-29,11478.589166666667,275486.14,12328.39,10144.6,733.1776012904774,2183.789999999999,0.9310696016808899,1.0740335611802467,938.0404166666666,22512.969999999998,1077.95,836.54,69.81294289364268,241.41000000000008,0.8702077245388623,1.1491509116744705,6270.727083333332,150497.44999999998,7457.08,5364.07,582.0498775988723,2093.01,0.8409091874209922,1.1891890527048798,40135.260416666664,963246.2499999999,45422.15,35353.65,2877.875468914192,10068.5,0.8836054747885483,1.1317268040233741
2021-11-30,11425.537499999999,274212.89999999997,12250.04,10051.73,795.105113675845,2198.3100000000013,0.9326938932444301,1.0721631258048037,912.4633333333333,21899.12,1009.83,802.12,66.30651962610871,207.71000000000004,0.9035811308173982,1.106707484136349,6127.724583333333,147065.38999999998,6890.28,5221.53,540.8341108596833,1668.75,0.8893288202124344,1.124443487349403,39476.98041666667,947447.5300000001,42909.93,34532.7,2843.2863956810675,8377.230000000003,0.9199963835099865,1.0869607945465853
2021-12-01,11396.149166666668,273507.58,12584.43,9667.62,1038.1172215494435,2916.8099999999995,0.9055753154228414,1.1042703825612437,902.09375,21650.25,989.35,768.05,76.61458357102042,221.30000000000007,0.911804467579724,1.096726365746354,6057.103750000001,145370.49000000002,7094.39,4905.59,666.7474816751156,2188.8,0.8537878168524708,1.1712511941041126,39030.39666666666,936729.5199999999,43851.83,32904.06,3607.364686287673,10947.770000000004,0.8900517188602314,1.123530216064932
2021-12-02,11415.456249999997,273970.94999999995,12725.17,9505.73,1137.006289293961,3219.4400000000005,0.8970769152789312,1.1147316166184775,923.3095833333335,22159.430000000004,1020.79,792.39,75.99549760571726,228.39999999999998,0.9045049259233864,1.1055771741421143,6120.1624999999985,146883.89999999997,7236.23,4825.28,763.1382240758566,2410.95,0.8457667183049735,1.1823591285362114,39569.93125,949678.35,44534.44,32663.16,3952.669530683538,11871.280000000002,0.8885242803098007,1.1254616470934606
2021-12-03,11920.900833333335,286101.62000000005,13488.5,9924.16,1265.0080315569633,3564.34,0.8837825431540449,1.1315000593145887,892.7633333333333,21426.32,975.56,761.47,78.25483280904136,214.08999999999992,0.9151290882501675,1.0927420107605972,6230.187916666666,149524.50999999998,7261.89,4889.8,792.7962939959621,2372.09,0.8579292603807914,1.1655972656255489,40081.59583333333,961958.2999999999,44850.92,33067.34,4154.699232620625,11783.580000000002,0.8936627349747416,1.1189903761940616
2021-12-04,11841.936666666668,284206.48000000004,13594.21,10021.25,1280.2627752541462,3572.959999999999,0.8711014959064682,1.1479718548289255,857.5050000000001,20580.120000000003,942.37,755.79,61.684708484920016,186.58000000000004,0.9099451383214662,1.098967352960041,6085.762083333332,146058.28999999998,7054.78,4952.29,736.2491395963328,2102.49,0.8626437795839604,1.1592270455857043,39086.76,938082.2400000001,43793.37,33143.23,3947.0349386244015,10650.14,0.8925268824938569,1.1204144318945852
2021-12-05,11918.520000000002,286044.48000000004,13686.4,9998.46,1382.8552286671857,3687.9400000000005,0.870829436520926,1.148330497410752,860.7129166666667,20657.11,985.76,753.42,70.98983690146852,232.34000000000003,0.8731465231564141,1.1452831494821878,6236.450416666666,149674.80999999997,7554.7,5004.19,876.0085689549088,2550.51,0.8255060315653389,1.2113781871511982,39533.8975,948813.54,46044.77,32955.15,4611.501873426873,13089.619999999995,0.8585969155671752,1.164690883310961
2021-12-06,12063.591666666665,289526.19999999995,13663.92,10368.85,872.013334075688,3295.0699999999997,0.8828792664672118,1.1326577007538525,962.3295833333333,23095.91,1084.78,758.61,113.83000744738189,326.16999999999996,0.8871195849235175,1.1272437414243475,6165.024166666666,147960.58,7026.47,5251.72,506.45991775749394,1774.75,0.8773999129956672,1.1397311364959506,40847.659166666665,980343.82,45141.82,34958.06,3236.6441138474934,10183.760000000002,0.9048739985819505,1.1051262403021014
2021-12-07,11124.585833333336,266990.06000000006,12237.91,9487.23,919.6404047987485,2750.6800000000003,0.9090266093910918,1.100077808140123,1023.5745833333332,24565.789999999997,1198.72,918.53,79.56366485422998,280.19000000000005,0.8538896350551698,1.1711115335594746,6222.93625,149350.47,7101.52,5333.6,546.9439307549485,1767.92,0.8762822959028489,1.1411847582401315,40777.27583333334,978654.6200000001,45451.85,36230.55,2812.016008770556,9221.299999999996,0.8971532695222162,1.1146367448814576
2021-12-08,11454.501666666669,274908.04000000004,12749.32,9605.46,1077.4177298549514,3143.8600000000006,0.8984402043926005,1.1130401278914939,1008.9345833333335,24214.430000000004,1167.53,905.21,74.67382563255646,262.31999999999994,0.8641615918506022,1.157190980749908,6187.407916666667,148497.79,7068.02,5220.28,575.5817851378096,1847.7400000000007,0.8754089429099898,1.142323262857986,40563.02916666667,973512.7000000001,44593.42,35005.71,3102.2185780304935,9587.71,0.9096191583122951,1.0993611896383066
2021-12-09,12632.74375,303185.85,14595.77,10062.03,1627.310316409879,4533.74,0.8655071811901667,1.1553919155527872,926.1650000000001,22227.960000000003,1009.96,800.34,67.85602667797268,209.62,0.917031367578914,1.0904752392932144,6317.349583333334,151616.39,7552.76,4852.41,877.7922638047519,2700.3500000000004,0.8364292766264695,1.1955583429997245,41634.71375,999233.13,47336.48,33789.43,4636.450883669171,13547.050000000003,0.8795481571506796,1.136947410860967
2021-12-10,13448.483750000001,322763.61000000004,15061.37,11174.18,1386.1025860423003,3887.1900000000005,0.8929123811446104,1.119930713378748,905.7091666666666,21737.02,988.63,774.78,74.84244511358318,213.85000000000002,0.9161255137580963,1.0915534880126163,6838.833333333333,164132.0,8132.53,5330.32,957.2454425416016,2802.21,0.840923222334665,1.189169205273804,43636.15624999999,1.0472677499999999e6,49179.38,35574.09,4834.252817603017,13605.29,0.8872856113680163,1.1270328146741844
2021-12-11,11287.043749999999,270889.05,12131.61,10607.34,411.8055929241212,1524.2700000000004,0.9303830035749582,1.0748261696070773,927.7420833333332,22265.809999999998,1032.84,778.78,87.39884473314508,254.05999999999995,0.8982437583104191,1.11328354998089,5944.13,142659.12,6839.19,4881.64,634.9576440307206,1957.5499999999993,0.8691277768273729,1.150578806318166,39179.55958333334,940309.4300000002,43126.17,34738.78,2755.19625166462,8387.39,0.908486878926029,1.1007313624409782
2021-12-12,11238.575416666668,269725.81000000006,12231.28,10350.49,568.383303681738,1880.7900000000009,0.9188388636893823,1.0883301082680963,992.1999999999999,23812.8,1121.25,877.18,67.63626863438438,244.07000000000005,0.8849052396878483,1.1300645031243701,6523.144583333332,156555.46999999997,7372.51,5871.8,460.32414377148314,1500.71,0.8847929108720547,1.1302079703762509,41567.78375,997626.81,45375.97,38473.43,2103.8361653207257,6902.540000000001,0.9160748244059577,1.0916138871608714
2021-12-13,11667.800416666665,280027.20999999996,12730.09,10147.71,845.238740163826,2582.380000000001,0.9165528615011099,1.0910445452782964,963.5374999999998,23124.899999999994,1127.41,848.07,74.01231643978323,279.34000000000003,0.8546469341233444,1.1700738165354232,6459.264166666668,155022.34000000003,7200.34,5641.89,501.37269888834163,1558.4499999999998,0.897077661147483,1.1147306897831628,41406.301250000004,993751.2300000001,45335.66,36840.13,2768.602643231251,8495.530000000006,0.913327417092858,1.0948976032965514
2021-12-14,12388.992083333333,297335.81,14119.17,9969.84,1479.6877464724405,4149.33,0.8774589500185445,1.1396544533266948,886.2674999999999,21270.42,979.6,751.33,74.89667039966811,228.26999999999998,0.9047238668844425,1.1053096271723832,6227.209583333333,149453.03,7327.79,4939.0,753.3576471543286,2388.79,0.8498073202607244,1.176737333461891,41091.947499999995,986206.7399999999,46736.26,33712.38,4298.77065224188,13023.880000000005,0.8792305481867825,1.1373581162099948
2021-12-15,12958.92333333333,311014.1599999999,14588.65,10671.41,1406.248837933175,3917.24,0.8882880412740953,1.125760962137544,892.8866666666667,21429.28,1017.94,736.12,94.36331539721157,281.82000000000005,0.8771505851687394,1.1400551021779548,6648.660833333334,159567.86000000002,7877.77,5218.94,864.9663959238742,2658.830000000001,0.8439775257888126,1.184865674077474,42781.902916666666,1.0267656699999999e6,48778.99,34827.97,4732.316145181268,13951.019999999997,0.8770559397942981,1.1401781284720982
2021-12-16,12900.690833333334,309616.58,14683.81,10827.01,1336.4889634473852,3856.7999999999993,0.8785656333971452,1.1382188899573789,905.6354166666665,21735.249999999996,1001.6,760.87,77.8228772097906,240.73000000000002,0.9041887147231095,1.1059638145408957,6754.217500000002,162101.22000000003,7905.3,5381.1,805.2802774257354,2524.2,0.8543910414532024,1.1704242571400756,42460.017916666664,1.0190404299999999e6,47166.55,35380.95,4099.857647942318,11785.600000000006,0.9002146206722065,1.11084621048843
2021-12-17,12733.30083333333,305599.2199999999,14329.35,10729.95,1240.5374940232707,3599.3999999999996,0.8886167783837599,1.125344495316448,907.2116666666666,21773.079999999998,974.05,783.11,68.93725393218202,190.93999999999994,0.9313810037130195,1.0736744640629623,6727.600833333333,161462.41999999998,7703.81,5391.29,765.4543606814399,2312.5200000000004,0.873282289326104,1.145105096281847,42040.2725,1.0089665399999999e6,46607.5,34758.08,4185.126541416847,11849.419999999998,0.9020065976505927,1.1086393410033202
2021-12-18,11575.272500000001,277806.54000000004,12947.87,10588.23,673.3279647958245,2359.6400000000012,0.8939904787428357,1.1185801457373898,945.4708333333333,22691.3,1078.26,774.01,104.4894681989183,304.25,0.8768486574048312,1.1404476605571299,6059.182916666666,145420.38999999998,6674.95,5308.27,423.7690943291103,1366.6799999999994,0.9077495586733483,1.1016254323069827,39861.39416666667,956673.4600000001,43199.13,34541.82,2984.449974654738,8657.309999999998,0.9227360404403208,1.083733544777128
2021-12-19,10996.257083333336,263910.17000000004,12077.82,9886.0,710.3831445407787,2191.8199999999997,0.910450485545681,1.0983573691002508,1065.9654166666667,25583.170000000002,1182.61,949.65,65.68529998866904,232.95999999999992,0.9013668214091431,1.1094262360762954,6684.308333333332,160423.39999999997,7475.54,5767.3,549.8742206032739,1708.2399999999998,0.8941572559752649,1.1183715093932685,41890.86875000001,1.0053808500000002e6,45434.65,38182.72,2412.4496607017745,7251.93,0.9220026730700029,1.084595554013188
2021-12-20,11765.007916666664,282360.18999999994,12782.52,10224.62,856.4328095982429,2557.8999999999996,0.9203981622298782,1.0864863067275883,1047.7037500000001,25144.890000000003,1166.94,969.08,62.01350594917767,197.86,0.8978214389771539,1.1138072188822459,6614.460416666666,158747.05,7389.2,5831.6,510.06855984592613,1557.5999999999995,0.8951524409498547,1.1171281608067678,42593.471249999995,1.0222433099999999e6,46468.1,38114.68,2695.003140614952,8353.419999999998,0.9166174483140046,1.090967667961554
2021-12-21,11896.059166666668,285505.42000000004,12964.5,10669.22,694.6931553534463,2295.2800000000007,0.9175871932328025,1.0898146872308063,1024.5145833333331,24588.349999999995,1225.25,919.07,92.54481443106205,306.17999999999995,0.8361677888866216,1.195932219933424,6682.92625,160390.23,8027.34,6088.01,569.9341630308486,1939.33,0.832520641956115,1.2011714179847488,42577.92333333334,1.0218701600000001e6,48875.43,39392.11,2866.5332561971186,9483.32,0.8711518923379976,1.1479054442689665
2021-12-22,11573.230416666667,277757.53,12327.05,10622.83,566.9690098384656,1704.2199999999993,0.9388483389510603,1.0651347598029115,983.9570833333331,23614.969999999994,1150.28,903.89,75.30289817617835,246.39,0.8554065821655016,1.1690347267009022,6217.137083333334,149211.29,6811.12,5638.25,382.06536282909997,1172.87,0.9127921815110194,1.0955396203598264,40497.47583333333,971939.4199999999,44329.54,37302.46,2128.8388476430187,7027.080000000002,0.913555065839468,1.0946247658110215
2021-12-23,11415.174583333335,273964.19000000006,12457.83,9896.29,903.2228957026925,2561.539999999999,0.9163052139364026,1.091339419213876,921.050416666667,22105.21000000001,1016.38,829.33,46.8691717980618,187.04999999999995,0.9062067501000286,1.1035009393713062,5960.975000000001,143063.40000000002,6764.26,5040.88,531.6088529949523,1723.38,0.8812456942814145,1.134757317385159,39106.262083333335,938550.29,42890.12,34258.95,2735.6798886708357,8631.170000000006,0.911777865935869,1.0967583633691063
2021-12-24,11651.421666666663,279634.11999999994,13283.44,9753.26,1294.8393837130893,3530.1800000000003,0.8771388786840354,1.1400703175992977,839.0045833333334,20136.11,926.16,733.47,62.15589502835079,192.68999999999994,0.9058959395064928,1.1038795477378698,5903.756666666665,141690.15999999997,6940.15,4835.0,694.9640367465172,2105.1499999999996,0.8506670124805178,1.1755481114567168,38707.12958333333,928971.1099999999,43878.82,32635.48,4042.45912684075,11243.34,0.8821369759563573,1.1336107965725652
2021-12-25,11284.518333333333,270828.44,12660.32,9768.92,1061.737503171372,2891.3999999999996,0.8913296293721907,1.1219193966482988,776.5524999999998,18637.259999999995,846.44,685.51,53.740852588664076,160.93000000000006,0.9174336042720095,1.0899971347719573,5807.225833333334,139373.42,6718.48,4802.36,684.3128410877122,1916.12,0.8643660222748798,1.156917294560182,37298.82083333333,895171.7,42007.27,31897.37,3696.7939734667575,10109.899999999998,0.88791346910507,1.126235871844474
2021-12-26,11675.730000000001,280217.52,13355.43,9822.61,1389.1718207528947,3532.8199999999997,0.8742309307899484,1.1438625250840846,801.0195833333332,19224.469999999998,928.58,677.66,80.27710532243472,250.92000000000007,0.8626285116342515,1.1592475631317796,5708.312083333333,136999.49,6803.58,4690.46,704.2859362625454,2113.12,0.8390159420971508,1.1918724660945819,37884.53041666667,909228.7300000001,43873.33,31534.81,4494.865262489478,12338.52,0.863497947766141,1.1580803435456775
2021-12-27,12122.008749999999,290928.20999999996,13639.39,10258.85,1255.8146776056064,3380.539999999999,0.8887500650688923,1.1251757263415605,839.1391666666667,20139.34,954.84,698.44,85.41529594799786,256.4,0.8788269937022608,1.1378803873413925,6130.062916666667,147121.51,7319.57,4858.28,817.6241645980148,2461.29,0.8374894859488559,1.1940448408937618,39947.949583333335,958750.79,45697.49,33024.7,4586.065535248648,12672.79,0.8741825772779498,1.143925795357102
2021-12-28,12560.129583333333,301443.11,14418.14,10439.6,1409.5585584161324,3978.539999999999,0.8711338344150725,1.1479292394508536,856.7525000000002,20562.060000000005,950.43,736.26,71.92097089408503,214.16999999999996,0.901436718117063,1.1093402120215579,6149.015416666666,147576.37,7136.83,5061.49,670.8428054773252,2075.34,0.861589167272678,1.1606459760461652,40651.97750000001,975647.4600000002,45967.96,33934.13,4387.823954961344,12033.830000000002,0.8843546135177635,1.1307681157700136
2021-12-29,12868.401250000003,308841.63000000006,15103.74,10743.41,1506.1351248298392,4360.33,0.8520009779034864,1.1737075730367046,861.46,20675.04,945.83,734.7,71.75560926415137,211.13,0.910797923516911,1.0979383836742276,6251.3045833333335,150031.31,7403.97,4997.91,825.3792967872628,2406.0600000000004,0.8443179244828563,1.1843879787492357,40621.168750000004,974908.0500000002,46740.12,33572.73,4634.017196339256,13167.39,0.8690856752186344,1.150634544457808
2021-12-30,12571.36,301712.64,14963.81,10299.71,1594.8444884553862,4664.1,0.8401175903730401,1.1903095607794223,892.4250000000001,21418.2,965.76,782.7,60.95143797568969,183.05999999999995,0.9240649850894633,1.0821749726867802,6169.858749999999,148076.61,7337.9,4828.6,871.7508466564261,2509.2999999999993,0.8408207729731939,1.1893140989653936,40098.91333333334,962373.9200000002,45552.23,33227.15,4351.129160394103,12325.080000000002,0.8802843095350839,1.1359966196922708
2021-12-31,12692.2525,304614.06,14702.77,10717.55,1448.1961102043017,3985.220000000001,0.8632558694722151,1.1584050979130773,851.26125,20430.27,938.12,766.16,49.92050439688215,171.96000000000004,0.9074118982646143,1.1020353622345667,6259.439166666667,150226.54,7631.88,4972.1,898.208720509479,2659.7799999999997,0.8201700192700445,1.2192593931804592,40359.575000000004,968629.8,46375.54,34053.51,4323.926797595586,12322.029999999999,0.8702771978504187,1.1490591761682325
2022-01-01,12621.031666666668,302904.76,14614.91,11011.39,1274.206699485799,3603.5200000000004,0.8635723153044847,1.1579806141045785,966.12125,23186.91,1304.41,717.42,223.96650720708996,586.9900000000001,0.7406576536518426,1.3501514432065334,6019.2175,144461.22,6936.44,5133.47,613.5827616353697,1802.9699999999993,0.8677675435814337,1.1523823487023022,40699.39958333334,976785.5900000002,46030.24,34446.4,4436.1820897973685,11583.839999999997,0.8841882984606063,1.1309808122783627
2022-01-02,11995.475000000004,287891.4000000001,13944.22,9491.99,1522.70107196561,4452.23,0.8602471131407855,1.1624566763717148,1266.911666666667,30405.88000000001,1411.25,1110.25,83.3945127830293,301.0,0.8977230587540599,1.113929279468313,7569.138333333332,181659.31999999998,8670.9,5530.94,1083.8671929541547,3139.96,0.8729357198599145,1.1455597213509332,48122.875,1.154949e6,52366.52,42022.21,3634.9297811051606,10344.309999999998,0.9189626310856632,1.088183530181852
